onset	duration	nwb_table	start_original_frame	stop_original_frame
302.63210000000004	16.911699999999996	invalid_times		
302.63210000000004	16.911699999999996	ci_recording_on_pause	2499.0	2500.0
615.5319400000001	16.835699999999974	invalid_times		
615.5319400000001	16.835699999999974	ci_recording_on_pause	4999.0	5000.0
928.3557400000001	16.97582	invalid_times		
928.3557400000001	16.97582	ci_recording_on_pause	7499.0	7500.0
1241.31968	16.551680000000033	invalid_times		
1241.31968	16.551680000000033	ci_recording_on_pause	9999.0	10000.0
