onset	duration	nwb_table	start_original_frame	stop_original_frame
329.17352000000005	18.549639999999954	invalid_times		
329.17352000000005	18.549639999999954	ci_recording_on_pause	2499.0	2500.0
643.8219200000001	18.82457999999997	invalid_times		
643.8219200000001	18.82457999999997	ci_recording_on_pause	4999.0	5000.0
958.7452200000001	18.689519999999902	invalid_times		
958.7452200000001	18.689519999999902	ci_recording_on_pause	7499.0	7500.0
1273.5334400000002	19.03121999999985	invalid_times		
1273.5334400000002	19.03121999999985	ci_recording_on_pause	9999.0	10000.0
