onset	duration	nwb_table	start_original_frame	stop_original_frame
297.11548000000005	17.30971999999997	invalid_times		
297.11548000000005	17.30971999999997	ci_recording_on_pause	2499.0	2500.0
607.5879600000001	17.489579999999933	invalid_times		
607.5879600000001	17.489579999999933	ci_recording_on_pause	4999.0	5000.0
918.24026	17.12729999999999	invalid_times		
918.24026	17.12729999999999	ci_recording_on_pause	7499.0	7500.0
1228.53026	17.287660000000187	invalid_times		
1228.53026	17.287660000000187	ci_recording_on_pause	9999.0	10000.0
