onset	duration	nwb_table	start_original_frame	stop_original_frame
244.73690000000002	17.153519999999986	invalid_times		
244.73690000000002	17.153519999999986	ci_recording_on_pause	2499.0	2500.0
493.40436000000005	16.602919999999983	invalid_times		
493.40436000000005	16.602919999999983	ci_recording_on_pause	4999.0	5000.0
741.5212	16.945120000000088	invalid_times		
741.5212	16.945120000000088	ci_recording_on_pause	7499.0	7500.0
989.98022	16.40176000000008	invalid_times		
989.98022	16.40176000000008	ci_recording_on_pause	9999.0	10000.0
