onset	duration	nwb_table	start_original_frame	stop_original_frame
298.8729	17.190420000000017	invalid_times		
298.8729	17.190420000000017	ci_recording_on_pause	2499.0	2500.0
610.72288	17.074659999999994	invalid_times		
610.72288	17.074659999999994	ci_recording_on_pause	4999.0	5000.0
922.4570400000001	17.661159999999995	invalid_times		
922.4570400000001	17.661159999999995	ci_recording_on_pause	7499.0	7500.0
1234.7776600000002	17.84903999999983	invalid_times		
1234.7776600000002	17.84903999999983	ci_recording_on_pause	9999.0	10000.0
