onset	duration	nwb_table	start_original_frame	stop_original_frame
304.66016	17.67360000000002	invalid_times		
304.66016	17.67360000000002	ci_recording_on_pause	2499.0	2500.0
616.99314	17.322760000000017	invalid_times		
616.99314	17.322760000000017	ci_recording_on_pause	4999.0	5000.0
928.9752400000001	17.523360000000025	invalid_times		
928.9752400000001	17.523360000000025	ci_recording_on_pause	7499.0	7500.0
1241.15792	16.946860000000015	invalid_times		
1241.15792	16.946860000000015	ci_recording_on_pause	9999.0	10000.0
