onset	duration	nwb_table	start_original_frame	stop_original_frame
239.81344	16.10936000000001	invalid_times		
239.81344	16.10936000000001	ci_recording_on_pause	2499.0	2500.0
487.43716000000006	16.331439999999986	invalid_times		
487.43716000000006	16.331439999999986	ci_recording_on_pause	4999.0	5000.0
735.2829600000001	16.107079999999996	invalid_times		
735.2829600000001	16.107079999999996	ci_recording_on_pause	7499.0	7500.0
982.9043800000001	16.465220000000045	invalid_times		
982.9043800000001	16.465220000000045	ci_recording_on_pause	9999.0	10000.0
