onset	duration	nwb_table	start_original_frame	stop_original_frame
311.925	17.63792000000001	invalid_times		
311.925	17.63792000000001	ci_recording_on_pause	2499.0	2500.0
624.22172	17.770700000000033	invalid_times		
624.22172	17.770700000000033	ci_recording_on_pause	4999.0	5000.0
936.6511800000001	17.929020000000037	invalid_times		
936.6511800000001	17.929020000000037	ci_recording_on_pause	7499.0	7500.0
1249.23892	17.58196000000021	invalid_times		
1249.23892	17.58196000000021	ci_recording_on_pause	9999.0	10000.0
